time,latitude,longitude,u10,v10,mwd,mwp,swh
2021-05-04 12:00:00,36.0,120.0,1.7668915,-1.7057343,134.03226,5.2658157,0.61175615
2021-05-04 13:00:00,36.0,120.0,2.0888214,-0.12561035,134.0554,5.3530874,0.5902706
2021-05-04 14:00:00,36.0,120.0,1.7136078,1.1975098,133.9378,5.4591293,0.57198596
2021-05-04 15:00:00,36.0,120.0,1.8532715,1.2025757,134.47664,5.491888,0.56299764
2021-05-04 16:00:00,36.0,120.0,2.6895294,0.5072632,136.44789,5.492202,0.5610863
2021-05-04 17:00:00,36.0,120.0,3.989563,-1.6166382,142.00867,5.2426834,0.5869041
2021-05-04 18:00:00,36.0,120.0,2.7832947,-3.2231293,148.17302,4.9030447,0.62998724
2021-05-04 19:00:00,36.0,120.0,2.1038666,-1.7471771,147.06021,4.971855,0.62417144
2021-05-04 20:00:00,36.0,120.0,2.4215698,-0.99263,144.07068,5.1874094,0.59774184
2021-05-04 21:00:00,36.0,120.0,2.6065521,-0.39431763,143.15465,5.324065,0.57834786
2021-05-04 22:00:00,36.0,120.0,2.5902252,-0.18452454,142.58023,5.4811697,0.55662346
2021-05-04 23:00:00,36.0,120.0,2.5807343,0.27522278,142.06586,5.59297,0.53858244
2021-05-01 00:00:00,36.0,120.5,5.0232697,1.7031097,124.85837,4.6269913,0.66453725
2021-05-01 01:00:00,36.0,120.5,5.064148,1.4419098,129.51213,4.575506,0.6562312
2021-05-01 02:00:00,36.0,120.5,4.046036,1.8284607,131.58057,4.6214533,0.6356699
2021-05-01 03:00:00,36.0,120.5,3.2571564,3.007141,132.58734,4.682392,0.6140275
2021-05-01 04:00:00,36.0,120.5,3.2342682,3.5552979,133.94286,4.724516,0.5963851
2021-05-01 05:00:00,36.0,120.5,3.2324677,3.7398834,136.04906,4.738655,0.583517
2021-05-01 06:00:00,36.0,120.5,2.2794037,4.894211,138.59412,4.7322598,0.57469994
2021-05-01 07:00:00,36.0,120.5,2.3909607,4.890396,141.65036,4.7080555,0.56838113
2021-05-01 08:00:00,36.0,120.5,2.7169037,1.4442596,144.19662,4.610875,0.56716967
2021-05-01 09:00:00,36.0,120.5,1.5429077,-2.923172,139.5325,4.37597,0.5899156
2021-05-01 10:00:00,36.0,120.5,0.3403778,-5.790039,139.6642,4.410989,0.5702274
2021-05-01 11:00:00,36.0,120.5,1.4492798,-7.073227,128.65706,4.1947393,0.59215456
2021-05-01 12:00:00,36.0,120.5,2.8460236,-6.4147797,117.18889,4.070363,0.6048247
2021-05-01 13:00:00,36.0,120.5,2.5244293,-6.9125366,59.406418,3.914153,0.6330458
2021-05-01 14:00:00,36.0,120.5,1.4424286,-6.6913147,21.24244,3.8107557,0.6610317
2021-05-01 15:00:00,36.0,120.5,1.2667542,-5.773346,21.804726,3.8455133,0.6400482
2021-05-01 16:00:00,36.0,120.5,2.3168488,-4.651001,28.047031,3.912796,0.59533507
2021-05-01 17:00:00,36.0,120.5,3.1659393,-4.1617126,27.282417,3.9118166,0.5620859
2021-05-01 18:00:00,36.0,120.5,3.7288208,-3.923874,15.92197,3.8461637,0.5426243
2021-05-01 19:00:00,36.0,120.5,3.9454803,-4.1509857,357.0475,3.7382555,0.5377297
2021-05-01 20:00:00,36.0,120.5,3.9509888,-4.479019,344.75006,3.6285133,0.5427094
2021-05-01 21:00:00,36.0,120.5,3.8585663,-4.812317,339.36252,3.5418997,0.5500227
2021-05-01 22:00:00,36.0,120.5,3.5555573,-4.383026,339.015,3.545271,0.52279586
2021-05-01 23:00:00,36.0,120.5,2.990982,-4.4953613,339.96545,3.5280838,0.49672663
2021-05-02 00:00:00,36.0,120.5,1.8342133,-4.515564,343.94183,3.5345297,0.46090204
2021-05-02 01:00:00,36.0,120.5,0.91152954,-3.9818878,349.62115,3.5885363,0.41661835
2021-05-02 02:00:00,36.0,120.5,0.53582764,-2.771286,355.81018,3.6912508,0.37087828
2021-05-02 03:00:00,36.0,120.5,0.69400024,-0.9351959,2.6642275,3.7777243,0.33279657
2021-05-02 04:00:00,36.0,120.5,1.1547089,1.5626678,10.423965,3.8345222,0.30234706
2021-05-02 05:00:00,36.0,120.5,1.3503265,3.4359589,36.513714,3.5599957,0.30642134
2021-05-02 06:00:00,36.0,120.5,1.763031,4.844391,179.90836,3.3661299,0.31861866
2021-05-02 07:00:00,36.0,120.5,2.3367462,5.647293,197.7004,3.1560287,0.34377503
2021-05-02 08:00:00,36.0,120.5,2.6055298,5.78006,198.14189,3.0338612,0.37332594
2021-05-02 09:00:00,36.0,120.5,1.4107361,5.480362,194.60263,3.02425,0.38183343
2021-05-02 10:00:00,36.0,120.5,1.7886505,5.086609,193.8857,3.0375385,0.36290085
2021-05-02 11:00:00,36.0,120.5,2.0226898,5.0202637,194.03998,3.0164099,0.3560235
2021-05-02 12:00:00,36.0,120.5,2.2765656,5.153656,194.53432,2.9850864,0.35490882
2021-05-02 13:00:00,36.0,120.5,2.5802002,5.0414886,195.54161,2.9637852,0.35743254
2021-05-02 14:00:00,36.0,120.5,2.4833832,4.8925934,196.20738,2.9584608,0.3552649
2021-05-02 15:00:00,36.0,120.5,1.8552399,5.153839,194.94646,2.9541416,0.3492638
2021-05-02 16:00:00,36.0,120.5,1.2713165,5.760559,191.39409,2.9201584,0.3601123
2021-05-02 17:00:00,36.0,120.5,1.1867218,6.2266693,188.87234,2.8960466,0.39557177
2021-05-02 18:00:00,36.0,120.5,1.3171539,6.5187836,187.53244,2.9197273,0.44346344
2021-05-02 19:00:00,36.0,120.5,1.3938751,6.6669006,186.68965,2.9780598,0.5018508
2021-05-02 20:00:00,36.0,120.5,0.93914795,6.4443817,184.85968,3.0576534,0.5426271
2021-05-02 21:00:00,36.0,120.5,0.105407715,6.238495,182.11575,3.1246166,0.56516445
2021-05-02 22:00:00,36.0,120.5,-0.23042297,5.3173065,179.84442,3.222889,0.5292592
2021-05-02 23:00:00,36.0,120.5,-1.357727,5.4285736,176.72379,3.2569246,0.51698554
2021-05-03 00:00:00,36.0,120.5,-1.628128,5.523102,173.33344,3.276904,0.51691896
2021-05-03 01:00:00,36.0,120.5,-1.8143616,5.589279,170.62143,3.303464,0.5238079
2021-05-03 02:00:00,36.0,120.5,-3.2874908,5.819992,165.75798,3.309373,0.5658383
2021-05-03 03:00:00,36.0,120.5,-3.3182983,6.438339,161.94629,3.3629293,0.6442763
2021-05-03 04:00:00,36.0,120.5,-3.5746307,6.7525635,159.99889,3.496087,0.7347052
2021-05-03 05:00:00,36.0,120.5,-3.8418884,7.102844,158.6063,3.6751375,0.8140824
2021-05-03 06:00:00,36.0,120.5,-4.249893,7.7189484,157.12909,3.8561077,0.90270597
2021-05-03 07:00:00,36.0,120.5,-4.172653,7.780014,156.04755,4.032666,1.0022261
2021-05-03 08:00:00,36.0,120.5,-3.835617,7.1750336,155.91641,4.2157345,1.0821903
2021-05-03 09:00:00,36.0,120.5,-3.3054047,6.198059,156.38463,4.42377,1.1100625
2021-05-03 10:00:00,36.0,120.5,-1.8514862,3.403717,156.94821,4.715173,1.0893406
2021-05-03 11:00:00,36.0,120.5,-2.8491058,2.7590637,157.22948,4.938922,1.0744934
2021-05-03 12:00:00,36.0,120.5,-3.9068604,2.3516998,157.08694,5.091648,1.0601661
2021-05-03 13:00:00,36.0,120.5,-4.5918427,2.7829742,156.41986,5.1735964,1.0474328
2021-05-03 14:00:00,36.0,120.5,-4.513138,3.328125,155.12564,5.179927,1.0402021
2021-05-03 15:00:00,36.0,120.5,-4.611603,4.4197235,154.24512,5.184271,1.0268784
2021-05-03 16:00:00,36.0,120.5,-3.389389,3.2266846,153.80223,5.225337,1.0026376
2021-05-03 17:00:00,36.0,120.5,-2.8048248,2.3939972,153.47247,5.301832,0.9709472
2021-05-03 18:00:00,36.0,120.5,-0.98135376,0.7358093,153.04042,5.357072,0.942884
2021-05-03 19:00:00,36.0,120.5,-0.5174103,-0.7872162,152.51782,5.393587,0.91812646
2021-05-03 20:00:00,36.0,120.5,-0.96655273,-1.548172,151.97128,5.421999,0.89563674
2021-05-03 21:00:00,36.0,120.5,-1.4886932,-2.0629425,151.34532,5.4311495,0.8767527
2021-05-03 22:00:00,36.0,120.5,-0.69070435,-4.741272,149.69492,5.3680515,0.86961097
2021-05-03 23:00:00,36.0,120.5,-0.7151947,-6.005142,148.00473,5.3003416,0.8639396
2021-05-04 00:00:00,36.0,120.5,-0.961853,-6.0307007,146.35301,5.263747,0.8542193
2021-05-04 01:00:00,36.0,120.5,-0.43518066,-6.283478,144.15839,5.1981363,0.8508877
2021-05-04 02:00:00,36.0,120.5,0.1533966,-6.0452423,141.84665,5.137331,0.8473819
2021-05-04 03:00:00,36.0,120.5,1.410614,-6.540909,139.70383,5.061679,0.8453524
2021-05-04 04:00:00,36.0,120.5,2.0100555,-6.553528,135.73505,4.942113,0.84942615
2021-05-04 05:00:00,36.0,120.5,0.9011688,-5.4366302,135.53174,5.0272484,0.81190497
2021-05-04 06:00:00,36.0,120.5,0.56288147,-4.4954834,136.56996,5.1727333,0.7632805
2021-05-04 07:00:00,36.0,120.5,0.865448,-4.321457,136.91884,5.2744837,0.72214305
2021-05-04 08:00:00,36.0,120.5,1.9220581,-5.008316,136.66728,5.2771893,0.6944294
2021-05-04 09:00:00,36.0,120.5,3.0748901,-5.913849,135.41731,5.1595592,0.68244684
2021-05-04 10:00:00,36.0,120.5,3.3401337,-5.5209503,134.03535,5.124915,0.66344595
2021-05-04 11:00:00,36.0,120.5,3.1650238,-4.8702545,133.87677,5.185075,0.63677007
2021-05-04 12:00:00,36.0,120.5,3.165329,-3.9127655,134.03226,5.2658157,0.61175615
2021-05-04 13:00:00,36.0,120.5,3.0536652,-2.25354,134.0554,5.3530874,0.5902706
2021-05-04 14:00:00,36.0,120.5,2.903061,-0.33081055,133.9378,5.4591293,0.57198596
2021-05-04 15:00:00,36.0,120.5,3.2663574,0.61761475,134.47664,5.491888,0.56299764
2021-05-04 16:00:00,36.0,120.5,3.924881,0.590271,136.44789,5.492202,0.5610863
2021-05-04 17:00:00,36.0,120.5,5.699524,-0.88812256,142.00867,5.2426834,0.5869041
2021-05-04 18:00:00,36.0,120.5,5.7432556,-3.4809418,148.17302,4.9030447,0.62998724
2021-05-04 19:00:00,36.0,120.5,3.9407806,-3.1817474,147.06021,4.971855,0.62417144
2021-05-04 20:00:00,36.0,120.5,3.9518433,-2.2230988,144.07068,5.1874094,0.59774184
2021-05-04 21:00:00,36.0,120.5,4.3204193,-1.4880676,143.15465,5.324065,0.57834786
2021-05-04 22:00:00,36.0,120.5,4.1185455,-1.3349152,142.58023,5.4811697,0.55662346
2021-05-04 23:00:00,36.0,120.5,3.717453,-0.53630066,142.06586,5.59297,0.53858244
2021-05-01 00:00:00,36.0,121.0,5.539871,1.4365082,126.31149,4.7244034,0.752672
2021-05-01 01:00:00,36.0,121.0,6.1383667,1.4585114,135.2465,4.611883,0.758282
2021-05-01 02:00:00,36.0,121.0,5.605606,1.5921326,143.96338,4.553094,0.7584726
2021-05-01 03:00:00,36.0,121.0,4.7815704,2.638977,148.3139,4.572529,0.74415445
2021-05-01 04:00:00,36.0,121.0,4.690323,3.7867432,151.88036,4.57852,0.73066247
2021-05-01 05:00:00,36.0,121.0,5.0205536,4.6412506,158.55687,4.512825,0.7324428
2021-05-01 06:00:00,36.0,121.0,4.6016693,5.7770233,166.7738,4.404867,0.7475515
2021-05-01 07:00:00,36.0,121.0,3.912445,6.1101227,172.60349,4.325243,0.7617405
2021-05-01 08:00:00,36.0,121.0,4.477646,4.7216034,173.66537,4.3613634,0.7478337
2021-05-01 09:00:00,36.0,121.0,4.1884155,1.545578,172.0325,4.4550714,0.7168687
2021-05-01 10:00:00,36.0,121.0,3.8696747,-0.99902344,170.24232,4.5320826,0.68595004
2021-05-01 11:00:00,36.0,121.0,3.7559204,-5.030258,168.64143,4.45304,0.68102175
2021-05-01 12:00:00,36.0,121.0,4.264969,-6.6423187,173.92326,4.221242,0.7154204
2021-05-01 13:00:00,36.0,121.0,3.6084137,-7.7035522,324.06268,3.9576101,0.8041884
2021-05-01 14:00:00,36.0,121.0,2.300827,-7.7069397,340.07056,3.8849745,0.88539696
2021-05-01 15:00:00,36.0,121.0,1.5011292,-6.9667053,346.59378,3.9446344,0.88858336
2021-05-01 16:00:00,36.0,121.0,1.8773956,-6.229126,350.39078,4.018997,0.850462
2021-05-01 17:00:00,36.0,121.0,2.4510956,-5.615814,352.32928,4.053418,0.81037694
2021-05-01 18:00:00,36.0,121.0,3.0325317,-5.17778,352.6954,4.0519743,0.77553445
2021-05-01 19:00:00,36.0,121.0,3.5616913,-5.1451263,350.77405,4.006322,0.75257343
2021-05-01 20:00:00,36.0,121.0,3.727356,-5.110855,347.6407,3.9400368,0.73875433
2021-05-01 21:00:00,36.0,121.0,3.8195038,-5.222473,344.63596,3.8761282,0.72678053
2021-05-01 22:00:00,36.0,121.0,3.7537994,-4.6388855,344.10095,3.8646069,0.6883232
2021-05-01 23:00:00,36.0,121.0,4.086685,-4.4592285,342.66077,3.826912,0.6563946
2021-05-02 00:00:00,36.0,121.0,3.3088226,-4.466736,342.19965,3.7984457,0.6213024
2021-05-02 01:00:00,36.0,121.0,1.8890686,-4.445755,343.9571,3.8129015,0.57457733
2021-05-02 02:00:00,36.0,121.0,1.0465698,-3.6589813,346.8258,3.8733797,0.52224547
2021-05-02 03:00:00,36.0,121.0,1.0250549,-2.4342194,349.87515,3.9315329,0.4753747
2021-05-02 04:00:00,36.0,121.0,1.5267792,-0.669754,353.00208,3.9727058,0.4354037
2021-05-02 05:00:00,36.0,121.0,2.1725922,1.4027557,354.31058,3.9213238,0.4089604
2021-05-02 06:00:00,36.0,121.0,3.0052185,2.9566956,347.65054,3.809001,0.39601123
2021-05-02 07:00:00,36.0,121.0,4.013504,3.8308868,288.68475,3.6150131,0.40261292
2021-05-02 08:00:00,36.0,121.0,5.1348267,4.2624817,244.40752,3.3871326,0.43118727
2021-05-02 09:00:00,36.0,121.0,4.234955,4.3075104,230.34482,3.2981758,0.4489721
2021-05-02 10:00:00,36.0,121.0,3.5171661,4.064148,225.9482,3.3121967,0.43199265
2021-05-02 11:00:00,36.0,121.0,3.0324554,4.287842,222.28998,3.3264685,0.4094903
2021-05-02 12:00:00,36.0,121.0,3.0402374,4.756195,218.03432,3.298563,0.39787757
2021-05-02 13:00:00,36.0,121.0,3.187622,4.895981,214.73692,3.251871,0.3962509
2021-05-02 14:00:00,36.0,121.0,3.2353363,4.7627106,213.06676,3.219203,0.39701295
2021-05-02 15:00:00,36.0,121.0,2.8923492,4.903839,211.23552,3.2148838,0.39003527
2021-05-02 16:00:00,36.0,121.0,2.2918243,5.3709106,207.1519,3.185295,0.3901416
2021-05-02 17:00:00,36.0,121.0,1.987503,5.9131927,202.6614,3.1250505,0.40924364
2021-05-02 18:00:00,36.0,121.0,1.5271149,6.095932,199.04025,3.0935555,0.43760407
2021-05-02 19:00:00,36.0,121.0,1.5755157,6.2723694,196.2834,3.087923,0.47743672
2021-05-02 20:00:00,36.0,121.0,1.4440308,6.1299286,194.32843,3.115759,0.5184572
2021-05-02 21:00:00,36.0,121.0,0.4989624,5.8381042,191.60013,3.1636791,0.5397738
2021-05-02 22:00:00,36.0,121.0,-0.12983704,4.988205,189.38348,3.26659,0.50777483
2021-05-02 23:00:00,36.0,121.0,-0.8460083,5.248886,185.9191,3.3001375,0.49769843
2021-05-03 00:00:00,36.0,121.0,-1.9660187,5.480133,181.06781,3.301074,0.5044678
2021-05-03 01:00:00,36.0,121.0,-1.3749084,5.8675995,177.05893,3.3149385,0.5208782
2021-05-03 02:00:00,36.0,121.0,-2.2699127,6.0309296,172.92204,3.330369,0.5624203
2021-05-03 03:00:00,36.0,121.0,-3.4100952,6.5604095,167.44629,3.3783102,0.6418349
2021-05-03 04:00:00,36.0,121.0,-3.2474823,6.999634,164.35826,3.5107355,0.74447083
2021-05-03 05:00:00,36.0,121.0,-3.0830994,7.1731567,163.18442,3.7063875,0.8284867
2021-05-03 06:00:00,36.0,121.0,-3.395401,7.7853546,162.48065,3.9059124,0.9066122
2021-05-03 07:00:00,36.0,121.0,-3.8914032,8.301498,161.24286,4.086133,1.0163863
2021-05-03 08:00:00,36.0,121.0,-3.7184296,8.214096,160.70547,4.275549,1.142493
2021-05-03 09:00:00,36.0,121.0,-3.5348969,7.7175903,161.11119,4.486026,1.2294472
2021-05-03 10:00:00,36.0,121.0,-2.62883,5.2552795,161.93259,4.7771845,1.2219089
2021-05-03 11:00:00,36.0,121.0,-1.4350433,3.7825012,162.71385,5.034137,1.2153625
2021-05-03 12:00:00,36.0,121.0,-3.1949463,3.5128326,163.1885,5.233982,1.2112892
2021-05-03 13:00:00,36.0,121.0,-3.5947723,3.5905914,163.27142,5.3750124,1.2073449
2021-05-03 14:00:00,36.0,121.0,-3.8783722,3.6796875,162.86783,5.4572706,1.2032881
2021-05-03 15:00:00,36.0,121.0,-4.6037903,4.5984344,161.96387,5.4752865,1.2021713
2021-05-03 16:00:00,36.0,121.0,-3.335678,5.214966,161.16942,5.470454,1.1986825
2021-05-03 17:00:00,36.0,121.0,-3.0890045,4.7143097,160.64435,5.511549,1.1787109
2021-05-03 18:00:00,36.0,121.0,-1.8836975,4.171356,160.11073,5.5697184,1.1533332
2021-05-03 19:00:00,36.0,121.0,-0.1756134,2.4373932,159.54126,5.620882,1.127355
2021-05-03 20:00:00,36.0,121.0,0.8498535,0.48893738,158.9166,5.662966,1.102668
2021-05-03 21:00:00,36.0,121.0,-0.422287,-0.64497375,158.2047,5.69946,1.0798776
2021-05-03 22:00:00,36.0,121.0,-1.95047,-3.1738892,157.11679,5.6993504,1.0632145
2021-05-03 23:00:00,36.0,121.0,-1.8392181,-4.773697,155.91098,5.683154,1.0509512
2021-05-04 00:00:00,36.0,121.0,-2.0409546,-5.4838257,154.60301,5.668288,1.0390338
2021-05-04 01:00:00,36.0,121.0,-1.4312744,-6.198517,152.77557,5.612199,1.0349698
2021-05-04 02:00:00,36.0,121.0,-0.36418152,-6.5423126,150.63571,5.5301533,1.0358584
2021-05-04 03:00:00,36.0,121.0,0.1791687,-6.3563385,148.48508,5.4532804,1.0352938
2021-05-04 04:00:00,36.0,121.0,1.555954,-7.3338013,145.19598,5.300267,1.0484008
2021-05-04 05:00:00,36.0,121.0,0.7771454,-6.571396,141.71924,5.243313,1.0409088
2021-05-04 06:00:00,36.0,121.0,-0.09825134,-5.313843,140.82777,5.3377724,0.9947258
2021-05-04 07:00:00,36.0,121.0,-0.31326294,-4.218918,140.72353,5.445138,0.94211376
2021-05-04 08:00:00,36.0,121.0,-0.10626221,-3.5678864,140.44072,5.525236,0.89486885
2021-05-04 09:00:00,36.0,121.0,0.98602295,-3.087677,139.972,5.5782604,0.854566
2021-05-04 10:00:00,36.0,121.0,2.8733368,-2.6313019,139.38692,5.6112432,0.8206725
2021-05-04 11:00:00,36.0,121.0,4.208969,-3.8507233,138.97052,5.586198,0.79887944
2021-05-04 12:00:00,36.0,121.0,4.4280243,-4.4401093,138.46976,5.5485306,0.7841194
2021-05-04 13:00:00,36.0,121.0,4.3563995,-3.5914307,138.00072,5.577941,0.76800495
2021-05-04 14:00:00,36.0,121.0,4.1208344,-1.9509277,137.77374,5.6676254,0.7514293
2021-05-04 15:00:00,36.0,121.0,4.397217,-0.6226196,137.90633,5.757513,0.74024373
2021-05-04 16:00:00,36.0,121.0,4.7471466,-0.021057129,138.63539,5.823989,0.735891
2021-05-04 17:00:00,36.0,121.0,5.9241333,-0.39691162,142.4696,5.7150955,0.75365216
2021-05-04 18:00:00,36.0,121.0,7.0918884,-2.1450043,151.86833,5.358611,0.8086982
2021-05-04 19:00:00,36.0,121.0,5.8675385,-2.5469818,159.71646,5.20623,0.8434097
2021-05-04 20:00:00,36.0,121.0,5.0026245,-1.9574738,157.59412,5.3385324,0.82552505
2021-05-04 21:00:00,36.0,121.0,5.0323334,-1.5681458,155.1234,5.467864,0.80124825
2021-05-04 22:00:00,36.0,121.0,4.9242096,-1.6435089,153.95523,5.5641775,0.7785473
2021-05-04 23:00:00,36.0,121.0,4.6520233,-0.7950897,152.42523,5.6630383,0.75367033
2021-05-01 00:00:00,36.0,121.5,5.7693634,-0.15040588,128.03024,4.7385635,0.7790392
2021-05-01 01:00:00,36.0,121.5,6.6608276,0.41944885,139.04338,4.620672,0.7902644
2021-05-01 02:00:00,36.0,121.5,6.8614655,0.6722107,156.70557,4.4761896,0.8148691
2021-05-01 03:00:00,36.0,121.5,5.9641876,1.3381958,171.6889,4.4311714,0.823256
2021-05-01 04:00:00,36.0,121.5,5.504776,2.432251,176.70848,4.4615765,0.8107406
2021-05-01 05:00:00,36.0,121.5,5.6074677,3.2086334,181.635,4.446419,0.80617326
2021-05-01 06:00:00,36.0,121.5,5.816513,4.1715546,189.13318,4.369955,0.82054955
2021-05-01 07:00:00,36.0,121.5,5.4290466,4.9987946,194.97849,4.2927723,0.8432835
2021-05-01 08:00:00,36.0,121.5,5.5342865,4.4579315,197.34506,4.285924,0.8486638
2021-05-01 09:00:00,36.0,121.5,6.0858765,2.154953,198.68094,4.33471,0.83063823
2021-05-01 10:00:00,36.0,121.5,6.424362,0.77246094,198.64076,4.4031763,0.800452
2021-05-01 11:00:00,36.0,121.5,6.1973267,-2.3818207,198.92268,4.4330206,0.77477175
2021-05-01 12:00:00,36.0,121.5,6.0911407,-5.2048187,208.25139,4.3213396,0.780606
2021-05-01 13:00:00,36.0,121.5,5.3388824,-7.8549194,269.25018,4.0689383,0.857411
2021-05-01 14:00:00,36.0,121.5,3.838913,-8.4461975,311.54712,3.9284315,0.9735317
2021-05-01 15:00:00,36.0,121.5,2.6075745,-7.962799,326.5469,3.9775934,1.0248139
2021-05-01 16:00:00,36.0,121.5,2.2299347,-7.657837,332.86734,4.063919,1.01721
2021-05-01 17:00:00,36.0,121.5,2.3124237,-7.196869,336.73553,4.120801,0.9939707
2021-05-01 18:00:00,36.0,121.5,2.6751099,-6.700241,339.05478,4.1515837,0.9652317
2021-05-01 19:00:00,36.0,121.5,3.1154022,-6.4771576,340.235,4.1547594,0.9386086
2021-05-01 20:00:00,36.0,121.5,3.229309,-6.3618317,340.5782,4.140232,0.91380316
2021-05-01 21:00:00,36.0,121.5,3.410324,-6.1033325,340.26877,4.11856,0.8827864
2021-05-01 22:00:00,36.0,121.5,3.232315,-5.5275574,340.6322,4.111677,0.83285445
2021-05-01 23:00:00,36.0,121.5,4.0485992,-4.928955,340.03577,4.0800858,0.7874981
2021-05-02 00:00:00,36.0,121.5,4.4514008,-4.4345093,338.41058,4.0269613,0.7504528
2021-05-02 01:00:00,36.0,121.5,3.8695374,-4.3861847,337.66022,3.9916124,0.7095871
2021-05-02 02:00:00,36.0,121.5,2.4918823,-4.101364,338.90393,4.0122957,0.65554625
2021-05-02 03:00:00,36.0,121.5,1.6930237,-3.4635162,340.93765,4.0665426,0.59890985
2021-05-02 04:00:00,36.0,121.5,1.4945526,-2.4451447,343.05676,4.113819,0.54917324
2021-05-02 05:00:00,36.0,121.5,1.6628265,-0.8540802,345.17776,4.147398,0.50661665
2021-05-02 06:00:00,36.0,121.5,2.58432,1.1490784,345.21304,4.1122236,0.4763335
2021-05-02 07:00:00,36.0,121.5,3.7107697,2.5388947,338.50507,4.013939,0.4594977
2021-05-02 08:00:00,36.0,121.5,5.2266235,3.1218567,304.6419,3.7919178,0.4692732
2021-05-02 09:00:00,36.0,121.5,5.7290955,3.348526,268.74326,3.5591621,0.4999975
2021-05-02 10:00:00,36.0,121.5,4.8306427,3.039734,255.83882,3.5021381,0.50230515
2021-05-02 11:00:00,36.0,121.5,3.611557,3.3122559,251.25092,3.5452185,0.4739434
2021-05-02 12:00:00,36.0,121.5,3.0373077,3.901703,246.04213,3.5788364,0.445485
2021-05-02 13:00:00,36.0,121.5,3.1055908,4.252426,239.41661,3.557291,0.42896575
2021-05-02 14:00:00,36.0,121.5,3.2118988,4.2714996,233.60582,3.5187635,0.41971803
2021-05-02 15:00:00,36.0,121.5,2.865982,4.384308,229.04802,3.5054111,0.40858996
2021-05-02 16:00:00,36.0,121.5,2.232254,4.863098,222.33159,3.4721603,0.40308106
2021-05-02 17:00:00,36.0,121.5,1.8322296,5.5538177,214.05984,3.3904314,0.4119292
2021-05-02 18:00:00,36.0,121.5,1.4548492,5.8400726,207.259,3.3123055,0.4293033
2021-05-02 19:00:00,36.0,121.5,1.2063751,5.920807,202.04121,3.2619953,0.45131367
2021-05-02 20:00:00,36.0,121.5,1.2526245,5.8291473,199.10968,3.2317257,0.4813478
2021-05-02 21:00:00,36.0,121.5,0.5507202,5.6037292,196.85013,3.2393627,0.50266445
2021-05-02 22:00:00,36.0,121.5,-0.15718079,4.7753143,195.17255,3.3320198,0.47676897
2021-05-02 23:00:00,36.0,121.5,-0.8831177,5.132675,191.68472,3.3475008,0.47011054
2021-05-03 00:00:00,36.0,121.5,-1.7804718,5.5309143,185.935,3.3142576,0.4817627
2021-05-03 01:00:00,36.0,121.5,-1.7635803,6.1752167,180.0433,3.2814913,0.51160085
2021-05-03 02:00:00,36.0,121.5,-1.6029205,6.427414,176.11736,3.2837381,0.563641
2021-05-03 03:00:00,36.0,121.5,-3.0165405,6.568222,171.4541,3.3372946,0.6357314
2021-05-03 04:00:00,36.0,121.5,-3.382248,7.2076416,167.24107,3.45263,0.7376349
2021-05-03 05:00:00,36.0,121.5,-2.9092712,7.5598755,165.87192,3.6419344,0.83361363
2021-05-03 06:00:00,36.0,121.5,-2.5780182,7.916214,165.95721,3.851469,0.9088095
2021-05-03 07:00:00,36.0,121.5,-3.5808563,8.453842,165.19598,4.040723,1.0051558
2021-05-03 08:00:00,36.0,121.5,-3.7340546,8.729721,164.29922,4.2262325,1.1378543
2021-05-03 09:00:00,36.0,121.5,-3.6833344,8.514465,164.3065,4.429141,1.2606972
2021-05-03 10:00:00,36.0,121.5,-3.1991425,6.528717,165.23727,4.679528,1.2575535
2021-05-03 11:00:00,36.0,121.5,-2.2426605,5.615509,166.3076,4.923541,1.2580872
2021-05-03 12:00:00,36.0,121.5,-2.3824463,4.5733795,167.32132,5.160984,1.2547462
2021-05-03 13:00:00,36.0,121.5,-3.4043427,4.926529,167.85736,5.3335085,1.2586144
2021-05-03 14:00:00,36.0,121.5,-3.5092316,4.9882812,167.94595,5.4497023,1.2650557
2021-05-03 15:00:00,36.0,121.5,-3.787384,5.1560516,167.46387,5.5065365,1.274437
2021-05-03 16:00:00,36.0,121.5,-3.6188812,6.3028564,166.68504,5.499995,1.289747
2021-05-03 17:00:00,36.0,121.5,-2.7608795,5.8891144,166.35529,5.530836,1.2866211
2021-05-03 18:00:00,36.0,121.5,-2.8241272,5.662567,165.92323,5.5714273,1.2744269
2021-05-03 19:00:00,36.0,121.5,-1.9226837,5.2674713,165.45532,5.6230793,1.2560171
2021-05-03 20:00:00,36.0,121.5,-0.20385742,3.833664,164.97128,5.700075,1.2303536
2021-05-03 21:00:00,36.0,121.5,0.50935364,2.2544403,164.36876,5.772702,1.2058542
2021-05-03 22:00:00,36.0,121.5,-1.4475403,-1.006897,163.6246,5.824106,1.1847966
2021-05-03 23:00:00,36.0,121.5,-1.4798431,-2.891861,162.66098,5.8525877,1.1693594
2021-05-04 00:00:00,36.0,121.5,-1.5741577,-4.3461304,161.54051,5.860427,1.1579303
2021-05-04 01:00:00,36.0,121.5,-1.8150635,-5.5989075,159.9787,5.827531,1.153378
2021-05-04 02:00:00,36.0,121.5,-1.2811737,-6.512039,158.01071,5.7508564,1.1554873
2021-05-04 03:00:00,36.0,121.5,-0.65579224,-6.5438385,155.65695,5.652255,1.160538
2021-05-04 04:00:00,36.0,121.5,0.39286804,-7.4920044,152.48505,5.500951,1.1768187
